"Activity" "Variable" "Subset" "Subject" "Average"
"LAYING" "tBodyAccJerk-std-Z" "Train" "1" -0.481450643406114
"LAYING" "tBodyAccJerk-std-Z" "Train" "2" -0.683414175462963
"LAYING" "tBodyAccJerk-std-Z" "Train" "3" -0.4479658041
"LAYING" "tBodyAccJerk-std-Z" "Train" "4" -0.984824431277533
"LAYING" "tBodyAccJerk-std-Z" "Train" "5" -0.977732672834008
"LAYING" "tBodyAccJerk-std-Z" "Train" "6" -0.983477224305556
"LAYING" "tBodyAccJerkMag-mean" "Test" "1" -0.26320936397561
"LAYING" "tBodyAccJerkMag-mean" "Test" "2" -0.369803079297619
"LAYING" "tBodyAccJerkMag-mean" "Test" "3" -0.101455115095256
"LAYING" "tBodyAccJerkMag-mean" "Test" "4" -0.979903371122449
"LAYING" "tBodyAccJerkMag-mean" "Test" "5" -0.968801858604651
"LAYING" "tBodyAccJerkMag-mean" "Test" "6" -0.982776657889908
"LAYING" "tBodyAccJerkMag-mean" "Train" "1" -0.289515037432314
"LAYING" "tBodyAccJerkMag-mean" "Train" "2" -0.413323345902778
"LAYING" "tBodyAccJerkMag-mean" "Train" "3" -0.0643565814585
"LAYING" "tBodyAccJerkMag-mean" "Train" "4" -0.982504482907489
"LAYING" "tBodyAccJerkMag-mean" "Train" "5" -0.967076839878543
"LAYING" "tBodyAccJerkMag-mean" "Train" "6" -0.981302883333333
"LAYING" "tBodyAccJerkMag-std" "Test" "1" -0.235055253421951
"LAYING" "tBodyAccJerkMag-std" "Test" "2" -0.196569961892857
"LAYING" "tBodyAccJerkMag-std" "Test" "3" -0.167429692484615
"LAYING" "tBodyAccJerkMag-std" "Test" "4" -0.957506530510204
"LAYING" "tBodyAccJerkMag-std" "Test" "5" -0.940553055232558
"LAYING" "tBodyAccJerkMag-std" "Test" "6" -0.957085633027523
"LAYING" "tBodyAccJerkMag-std" "Train" "1" -0.243464447150699
"LAYING" "tBodyAccJerkMag-std" "Train" "2" -0.153972126710278
"LAYING" "tBodyAccJerkMag-std" "Train" "3" -0.1110778754455
"LAYING" "tBodyAccJerkMag-std" "Train" "4" -0.95873404185022
"LAYING" "tBodyAccJerkMag-std" "Train" "5" -0.933895644210526
"LAYING" "tBodyAccJerkMag-std" "Train" "6" -0.959263872847222
"LAYING" "tBodyAccMag-mean" "Test" "1" -0.362275754731707
"LAYING" "tBodyAccMag-mean" "Test" "2" -0.259099532547619
"LAYING" "tBodyAccMag-mean" "Test" "3" 0.0314383234525641
"LAYING" "tBodyAccMag-mean" "Test" "4" -0.959589728061224
"LAYING" "tBodyAccMag-mean" "Test" "5" -0.944591646627907
"LAYING" "tBodyAccMag-mean" "Test" "6" -0.960107684587156
"LAYING" "tBodyAccMag-mean" "Train" "1" -0.356940467510917
"LAYING" "tBodyAccMag-mean" "Train" "2" -0.247682702658796
"LAYING" "tBodyAccMag-mean" "Train" "3" 0.085882429406
"LAYING" "tBodyAccMag-mean" "Train" "4" -0.955312986784141
"LAYING" "tBodyAccMag-mean" "Train" "5" -0.941135189716599
"LAYING" "tBodyAccMag-mean" "Train" "6" -0.968407885138889
"LAYING" "tBodyAccMag-std" "Test" "1" -0.175204100399707
"LAYING" "tBodyAccMag-std" "Test" "2" -0.1397431462
"LAYING" "tBodyAccMag-std" "Test" "3" 0.0126287759628205
"LAYING" "tBodyAccMag-std" "Test" "4" -0.965514871122449
"LAYING" "tBodyAccMag-std" "Test" "5" -0.946970089534884
"LAYING" "tBodyAccMag-std" "Test" "6" -0.969095589357798
"LAYING" "tBodyAccMag-std" "Train" "1" -0.179551830200437
"LAYING" "tBodyAccMag-std" "Train" "2" -0.121413412239722
"LAYING" "tBodyAccMag-std" "Train" "3" 0.06107662900645
"LAYING" "tBodyAccMag-std" "Train" "4" -0.96557508814978
"LAYING" "tBodyAccMag-std" "Train" "5" -0.949426412145749
"LAYING" "tBodyAccMag-std" "Train" "6" -0.973593396597222
"LAYING" "tBodyGyro-mean-X" "Test" "1" -0.47827290097561
"LAYING" "tBodyGyro-mean-X" "Test" "2" -0.540410259523809
"LAYING" "tBodyGyro-mean-X" "Test" "3" -0.361546622564103
"LAYING" "tBodyGyro-mean-X" "Test" "4" -0.981352341836735
"LAYING" "tBodyGyro-mean-X" "Test" "5" -0.945931321627907
"LAYING" "tBodyGyro-mean-X" "Test" "6" -0.983207116972477
"LAYING" "tBodyGyro-mean-X" "Train" "1" -0.518563484847162
"LAYING" "tBodyGyro-mean-X" "Train" "2" -0.477388942402778
"LAYING" "tBodyGyro-mean-X" "Train" "3" -0.2918182176525
"LAYING" "tBodyGyro-mean-X" "Train" "4" -0.985981640572687
"LAYING" "tBodyGyro-mean-X" "Train" "5" -0.928263914048583
"LAYING" "tBodyGyro-mean-X" "Train" "6" -0.977073281597222
"LAYING" "tBodyGyro-mean-Y" "Test" "1" -0.0703497594114634
"LAYING" "tBodyGyro-mean-Y" "Test" "2" -0.142556960004762
"LAYING" "tBodyGyro-mean-Y" "Test" "3" -0.0171931561692308
"LAYING" "tBodyGyro-mean-Y" "Test" "4" -0.0712482814479592
"LAYING" "tBodyGyro-mean-Y" "Test" "5" -0.0697410790465116
"LAYING" "tBodyGyro-mean-Y" "Test" "6" -0.0923354172477064
"LAYING" "tBodyGyro-mean-Y" "Train" "1" -0.0505642942575109
"LAYING" "tBodyGyro-mean-Y" "Train" "2" -0.05250307844
"LAYING" "tBodyGyro-mean-Y" "Train" "3" -0.043866183260445
"LAYING" "tBodyGyro-mean-Y" "Train" "4" -0.0730366746634361
"LAYING" "tBodyGyro-mean-Y" "Train" "5" -0.0712620278068826
"LAYING" "tBodyGyro-mean-Y" "Train" "6" -0.0860446220607639
"LAYING" "tBodyGyro-mean-Z" "Test" "1" 0.0936806908256098
"LAYING" "tBodyGyro-mean-Z" "Test" "2" 0.0411641633071429
"LAYING" "tBodyGyro-mean-Z" "Test" "3" 0.104786719798205
"LAYING" "tBodyGyro-mean-Z" "Test" "4" 0.0816644908367347
"LAYING" "tBodyGyro-mean-Z" "Test" "5" 0.0742962182674419
"LAYING" "tBodyGyro-mean-Z" "Test" "6" 0.113841330073394
"LAYING" "tBodyGyro-mean-Z" "Train" "1" 0.100468695887336
"LAYING" "tBodyGyro-mean-Z" "Train" "2" 0.101472672657269
"LAYING" "tBodyGyro-mean-Z" "Train" "3" 0.1129787234595
"LAYING" "tBodyGyro-mean-Z" "Train" "4" 0.0746107798634361
"LAYING" "tBodyGyro-mean-Z" "Train" "5" 0.0819325238137652
"LAYING" "tBodyGyro-mean-Z" "Train" "6" 0.106815924052083
"LAYING" "tBodyGyro-std-X" "Test" "1" -0.0609463457487805
"LAYING" "tBodyGyro-std-X" "Test" "2" -0.149111195679881
"LAYING" "tBodyGyro-std-X" "Test" "3" -0.0814007537128205
"LAYING" "tBodyGyro-std-X" "Test" "4" -0.0952531114081633
"LAYING" "tBodyGyro-std-X" "Test" "5" -0.0990040197093023
"LAYING" "tBodyGyro-std-X" "Test" "6" -0.101506373174312
"LAYING" "tBodyGyro-std-X" "Train" "1" -0.0910340776396812
"LAYING" "tBodyGyro-std-X" "Train" "2" -0.103371610190278
"LAYING" "tBodyGyro-std-X" "Train" "3" -0.0544275304575
"LAYING" "tBodyGyro-std-X" "Train" "4" -0.0953911437356828
"LAYING" "tBodyGyro-std-X" "Train" "5" -0.100124975235223
"LAYING" "tBodyGyro-std-X" "Train" "6" -0.102072702100694
"LAYING" "tBodyGyro-std-Y" "Test" "1" -0.264774650658537
"LAYING" "tBodyGyro-std-Y" "Test" "2" -0.396034148577262
"LAYING" "tBodyGyro-std-Y" "Test" "3" -0.377322531846154
"LAYING" "tBodyGyro-std-Y" "Test" "4" -0.969069091326531
"LAYING" "tBodyGyro-std-Y" "Test" "5" -0.955910275930233
"LAYING" "tBodyGyro-std-Y" "Test" "6" -0.963808961743119
"LAYING" "tBodyGyro-std-Y" "Train" "1" -0.289618357066376
"LAYING" "tBodyGyro-std-Y" "Train" "2" -0.26683021914213
"LAYING" "tBodyGyro-std-Y" "Train" "3" -0.347835821045
"LAYING" "tBodyGyro-std-Y" "Train" "4" -0.973897762511013
"LAYING" "tBodyGyro-std-Y" "Train" "5" -0.960437224817814
"LAYING" "tBodyGyro-std-Y" "Train" "6" -0.975317424513889
"LAYING" "tBodyGyro-std-Z" "Test" "1" -0.346290886012195
"LAYING" "tBodyGyro-std-Z" "Test" "2" -0.108077538733333
"LAYING" "tBodyGyro-std-Z" "Test" "3" -0.263299072782051
"LAYING" "tBodyGyro-std-Z" "Test" "4" -0.96517049744898
"LAYING" "tBodyGyro-std-Z" "Test" "5" -0.958987877906977
"LAYING" "tBodyGyro-std-Z" "Test" "6" -0.978569412201835
"LAYING" "tBodyGyro-std-Z" "Train" "1" -0.270858885971179
"LAYING" "tBodyGyro-std-Z" "Train" "2" -0.233522556081019
"LAYING" "tBodyGyro-std-Z" "Train" "3" -0.293576146255
"LAYING" "tBodyGyro-std-Z" "Train" "4" -0.962697209955947
"LAYING" "tBodyGyro-std-Z" "Train" "5" -0.951472459271255
"LAYING" "tBodyGyro-std-Z" "Train" "6" -0.971484779479167
"LAYING" "tBodyGyroJerk-mean-X" "Test" "1" -0.40792931947561
"LAYING" "tBodyGyroJerk-mean-X" "Test" "2" -0.583811716785714
"LAYING" "tBodyGyroJerk-mean-X" "Test" "3" -0.304498111357692
"LAYING" "tBodyGyroJerk-mean-X" "Test" "4" -0.982611701122449
"LAYING" "tBodyGyroJerk-mean-X" "Test" "5" -0.971132586976744
"LAYING" "tBodyGyroJerk-mean-X" "Test" "6" -0.98268934146789
"LAYING" "tBodyGyroJerk-mean-X" "Train" "1" -0.446724125021834
"LAYING" "tBodyGyroJerk-mean-X" "Train" "2" -0.612237815046296
"LAYING" "tBodyGyroJerk-mean-X" "Train" "3" -0.39808241219
"LAYING" "tBodyGyroJerk-mean-X" "Train" "4" -0.989917342555066
"LAYING" "tBodyGyroJerk-mean-X" "Train" "5" -0.958799561902834
"LAYING" "tBodyGyroJerk-mean-X" "Train" "6" -0.982795665555556
"LAYING" "tBodyGyroJerk-mean-Y" "Test" "1" -0.0516740914219512
"LAYING" "tBodyGyroJerk-mean-Y" "Test" "2" -0.0245721825833333
"LAYING" "tBodyGyroJerk-mean-Y" "Test" "3" -0.0355147044333333
"LAYING" "tBodyGyroJerk-mean-Y" "Test" "4" -0.0413076562479592
"LAYING" "tBodyGyroJerk-mean-Y" "Test" "5" -0.0436865370953488
"LAYING" "tBodyGyroJerk-mean-Y" "Test" "6" -0.0392868676880734
"LAYING" "tBodyGyroJerk-mean-Y" "Train" "1" -0.0526464272432314
"LAYING" "tBodyGyroJerk-mean-Y" "Train" "2" -0.0394927054051389
"LAYING" "tBodyGyroJerk-mean-Y" "Train" "3" -0.0587605807079
"LAYING" "tBodyGyroJerk-mean-Y" "Train" "4" -0.0407095717984141
"LAYING" "tBodyGyroJerk-mean-Y" "Train" "5" -0.0422244467222672
"LAYING" "tBodyGyroJerk-mean-Y" "Train" "6" -0.0372914716530556
"LAYING" "tBodyGyroJerk-mean-Z" "Test" "1" -0.0657529263353658
"LAYING" "tBodyGyroJerk-mean-Z" "Test" "2" -0.0486780467261905
"LAYING" "tBodyGyroJerk-mean-Z" "Test" "3" -0.0493865386692308
"LAYING" "tBodyGyroJerk-mean-Z" "Test" "4" -0.0504747238010204
"LAYING" "tBodyGyroJerk-mean-Z" "Test" "5" -0.0507103745930233
"LAYING" "tBodyGyroJerk-mean-Z" "Test" "6" -0.0608226879908257
"LAYING" "tBodyGyroJerk-mean-Z" "Train" "1" -0.0519222579275983
"LAYING" "tBodyGyroJerk-mean-Z" "Train" "2" -0.0590273574356481
"LAYING" "tBodyGyroJerk-mean-Z" "Train" "3" -0.0569979762711
"LAYING" "tBodyGyroJerk-mean-Z" "Train" "4" -0.0514333415687225
"LAYING" "tBodyGyroJerk-mean-Z" "Train" "5" -0.0528244510193117
"LAYING" "tBodyGyroJerk-mean-Z" "Train" "6" -0.0604719326947917
"LAYING" "tBodyGyroJerk-std" "Test" "1" -0.175204100399707
"LAYING" "tBodyGyroJerk-std" "Test" "2" -0.1397431462
"LAYING" "tBodyGyroJerk-std" "Test" "3" 0.0126287759628205
"LAYING" "tBodyGyroJerk-std" "Test" "4" -0.965514871122449
"LAYING" "tBodyGyroJerk-std" "Test" "5" -0.946970089534884
"LAYING" "tBodyGyroJerk-std" "Test" "6" -0.969095589357798
"LAYING" "tBodyGyroJerk-std" "Train" "1" -0.179551830200437
"LAYING" "tBodyGyroJerk-std" "Train" "2" -0.121413412239722
"LAYING" "tBodyGyroJerk-std" "Train" "3" 0.06107662900645
"LAYING" "tBodyGyroJerk-std" "Train" "4" -0.96557508814978
"LAYING" "tBodyGyroJerk-std" "Train" "5" -0.949426412145749
"LAYING" "tBodyGyroJerk-std" "Train" "6" -0.973593396597222
"LAYING" "tBodyGyroJerk-std-Y" "Test" "1" -0.388491236
"LAYING" "tBodyGyroJerk-std-Y" "Test" "2" -0.554354394166667
"LAYING" "tBodyGyroJerk-std-Y" "Test" "3" -0.477754280897436
"LAYING" "tBodyGyroJerk-std-Y" "Test" "4" -0.982913809183673
"LAYING" "tBodyGyroJerk-std-Y" "Test" "5" -0.975593254767442
"LAYING" "tBodyGyroJerk-std-Y" "Test" "6" -0.977153922018349
"LAYING" "tBodyGyroJerk-std-Y" "Train" "1" -0.58584052650655
"LAYING" "tBodyGyroJerk-std-Y" "Train" "2" -0.721211265185185
"LAYING" "tBodyGyroJerk-std-Y" "Train" "3" -0.55544107965
"LAYING" "tBodyGyroJerk-std-Y" "Train" "4" -0.989363145198238
"LAYING" "tBodyGyroJerk-std-Y" "Train" "5" -0.980432203967611
"LAYING" "tBodyGyroJerk-std-Y" "Train" "6" -0.987437314305556
"LAYING" "tBodyGyroJerk-std-Z" "Test" "1" -0.408488366141463
"LAYING" "tBodyGyroJerk-std-Z" "Test" "2" -0.503409805514286
"LAYING" "tBodyGyroJerk-std-Z" "Test" "3" -0.294691419389744
"LAYING" "tBodyGyroJerk-std-Z" "Test" "4" -0.985876588979592
"LAYING" "tBodyGyroJerk-std-Z" "Test" "5" -0.977233938837209
"LAYING" "tBodyGyroJerk-std-Z" "Test" "6" -0.990064934862385
"LAYING" "tBodyGyroJerk-std-Z" "Train" "1" -0.461940392489083
"LAYING" "tBodyGyroJerk-std-Z" "Train" "2" -0.629166230740741
"LAYING" "tBodyGyroJerk-std-Z" "Train" "3" -0.39072628885
"LAYING" "tBodyGyroJerk-std-Z" "Train" "4" -0.984207888590308
"LAYING" "tBodyGyroJerk-std-Z" "Train" "5" -0.974183234939271
"LAYING" "tBodyGyroJerk-std-Z" "Train" "6" -0.987466128854167
"LAYING" "tBodyGyroJerkMag-mean" "Test" "1" -0.446352437307317
"LAYING" "tBodyGyroJerkMag-mean" "Test" "2" -0.573306948809524
"LAYING" "tBodyGyroJerkMag-mean" "Test" "3" -0.403469960897436
"LAYING" "tBodyGyroJerkMag-mean" "Test" "4" -0.981070335
"LAYING" "tBodyGyroJerkMag-mean" "Test" "5" -0.971860169883721
"LAYING" "tBodyGyroJerkMag-mean" "Test" "6" -0.977375107614679
"LAYING" "tBodyGyroJerkMag-mean" "Train" "1" -0.587689103449782
"LAYING" "tBodyGyroJerkMag-mean" "Train" "2" -0.72408786337963
"LAYING" "tBodyGyroJerkMag-mean" "Train" "3" -0.5308870290305
"LAYING" "tBodyGyroJerkMag-mean" "Train" "4" -0.988124527577092
"LAYING" "tBodyGyroJerkMag-mean" "Train" "5" -0.970422499271255
"LAYING" "tBodyGyroJerkMag-mean" "Train" "6" -0.983713900729167
"LAYING" "tBodyGyroJerkMag-std-X" "Test" "1" -0.379601775628049
"LAYING" "tBodyGyroJerkMag-std-X" "Test" "2" -0.310850663947619
"LAYING" "tBodyGyroJerkMag-std-X" "Test" "3" -0.180721024153846
"LAYING" "tBodyGyroJerkMag-std-X" "Test" "4" -0.987685510408163
"LAYING" "tBodyGyroJerkMag-std-X" "Test" "5" -0.980381800348837
"LAYING" "tBodyGyroJerkMag-std-X" "Test" "6" -0.97412210733945
"LAYING" "tBodyGyroJerkMag-std-X" "Train" "1" -0.27405683945131
"LAYING" "tBodyGyroJerkMag-std-X" "Train" "2" -0.312848195937037
"LAYING" "tBodyGyroJerkMag-std-X" "Train" "3" 0.0321423056536
"LAYING" "tBodyGyroJerkMag-std-X" "Train" "4" -0.985444389295154
"LAYING" "tBodyGyroJerkMag-std-X" "Train" "5" -0.980987816072874
"LAYING" "tBodyGyroJerkMag-std-X" "Train" "6" -0.97886554375
"LAYING" "tBodyGyroMag-mean" "Test" "1" -0.396037388246341
"LAYING" "tBodyGyroMag-mean" "Test" "2" -0.400709955785714
"LAYING" "tBodyGyroMag-mean" "Test" "3" -0.254419378079487
"LAYING" "tBodyGyroMag-mean" "Test" "4" -0.957430521632653
"LAYING" "tBodyGyroMag-mean" "Test" "5" -0.930551403023256
"LAYING" "tBodyGyroMag-mean" "Test" "6" -0.959551228623853
"LAYING" "tBodyGyroMag-mean" "Train" "1" -0.387465212419214
"LAYING" "tBodyGyroMag-mean" "Train" "2" -0.300185417651852
"LAYING" "tBodyGyroMag-mean" "Train" "3" -0.248122102697
"LAYING" "tBodyGyroMag-mean" "Train" "4" -0.961980540264317
"LAYING" "tBodyGyroMag-mean" "Train" "5" -0.918926392712551
"LAYING" "tBodyGyroMag-mean" "Train" "6" -0.956746565729167
"LAYING" "tBodyGyroMag-std" "Test" "1" -0.385218961621951
"LAYING" "tBodyGyroMag-std" "Test" "2" -0.554200520595238
"LAYING" "tBodyGyroMag-std" "Test" "3" -0.423816129615385
"LAYING" "tBodyGyroMag-std" "Test" "4" -0.986231374489796
"LAYING" "tBodyGyroMag-std" "Test" "5" -0.977576756395349
"LAYING" "tBodyGyroMag-std" "Test" "6" -0.982922427155963
"LAYING" "tBodyGyroMag-std" "Train" "1" -0.520000886593886
"LAYING" "tBodyGyroMag-std" "Train" "2" -0.668052478472222
"LAYING" "tBodyGyroMag-std" "Train" "3" -0.48266257078
"LAYING" "tBodyGyroMag-std" "Train" "4" -0.990155325903084
"LAYING" "tBodyGyroMag-std" "Train" "5" -0.976077631174089
"LAYING" "tBodyGyroMag-std" "Train" "6" -0.988353532465278
"LAYING" "tGravityAcc-mean-X" "Test" "1" -0.979426226219512
"LAYING" "tGravityAcc-mean-X" "Test" "2" -0.957368915952381
"LAYING" "tGravityAcc-mean-X" "Test" "3" -0.953437692820513
"LAYING" "tGravityAcc-mean-X" "Test" "4" -0.991440125
"LAYING" "tGravityAcc-mean-X" "Test" "5" -0.988507264418605
"LAYING" "tGravityAcc-mean-X" "Test" "6" -0.952136687798165
"LAYING" "tGravityAcc-mean-X" "Train" "1" -0.978712613318777
"LAYING" "tGravityAcc-mean-X" "Train" "2" -0.952431308518519
"LAYING" "tGravityAcc-mean-X" "Train" "3" -0.95169919775
"LAYING" "tGravityAcc-mean-X" "Train" "4" -0.984296936079295
"LAYING" "tGravityAcc-mean-X" "Train" "5" -0.994045929109312
"LAYING" "tGravityAcc-mean-X" "Train" "6" -0.973606946944444
"LAYING" "tGravityAcc-mean-Y" "Test" "1" -0.188795381402439
"LAYING" "tGravityAcc-mean-Y" "Test" "2" -0.316134421547619
"LAYING" "tGravityAcc-mean-Y" "Test" "3" -0.17136411475641
"LAYING" "tGravityAcc-mean-Y" "Test" "4" 0.146458368857143
"LAYING" "tGravityAcc-mean-Y" "Test" "5" -0.20693344622093
"LAYING" "tGravityAcc-mean-Y" "Test" "6" 0.798354870183486
"LAYING" "tGravityAcc-mean-Y" "Train" "1" -0.174965326943231
"LAYING" "tGravityAcc-mean-Y" "Train" "2" -0.252539794444444
"LAYING" "tGravityAcc-mean-Y" "Train" "3" -0.148526190795
"LAYING" "tGravityAcc-mean-Y" "Train" "4" 0.0627845547653833
"LAYING" "tGravityAcc-mean-Y" "Train" "5" -0.152549403434818
"LAYING" "tGravityAcc-mean-Y" "Train" "6" 0.54769253625
"LAYING" "tGravityAcc-mean-Z" "Test" "1" -0.0894049143048781
"LAYING" "tGravityAcc-mean-Z" "Test" "2" -0.145725472075952
"LAYING" "tGravityAcc-mean-Z" "Test" "3" -0.0814862449358974
"LAYING" "tGravityAcc-mean-Z" "Test" "4" 0.0731264460663265
"LAYING" "tGravityAcc-mean-Z" "Test" "5" -0.0412936315515116
"LAYING" "tGravityAcc-mean-Z" "Test" "6" 0.576817452752294
"LAYING" "tGravityAcc-mean-Z" "Train" "1" -0.0400994813463319
"LAYING" "tGravityAcc-mean-Z" "Train" "2" -0.12878208855075
"LAYING" "tGravityAcc-mean-Z" "Train" "3" -0.02774810112275
"LAYING" "tGravityAcc-mean-Z" "Train" "4" 0.242873677902203
"LAYING" "tGravityAcc-mean-Z" "Train" "5" -0.00159136853417004
"LAYING" "tGravityAcc-mean-Z" "Train" "6" 0.513996318854167
"LAYING" "tGravityAcc-std-X" "Test" "1" 0.073354060354878
"LAYING" "tGravityAcc-std-X" "Test" "2" 0.0795264468095238
"LAYING" "tGravityAcc-std-X" "Test" "3" 0.0767501735512821
"LAYING" "tGravityAcc-std-X" "Test" "4" 0.0762992266938776
"LAYING" "tGravityAcc-std-X" "Test" "5" 0.074920721627907
"LAYING" "tGravityAcc-std-X" "Test" "6" 0.0825829478256881
"LAYING" "tGravityAcc-std-X" "Train" "1" 0.0782972787978166
"LAYING" "tGravityAcc-std-X" "Train" "2" 0.0756111733987963
"LAYING" "tGravityAcc-std-X" "Train" "3" 0.085655891698
"LAYING" "tGravityAcc-std-X" "Train" "4" 0.0760552366132159
"LAYING" "tGravityAcc-std-X" "Train" "5" 0.0752912523036437
"LAYING" "tGravityAcc-std-X" "Train" "6" 0.0755204995138889
"LAYING" "tGravityAcc-std-Y" "Test" "1" -0.960779241707317
"LAYING" "tGravityAcc-std-Y" "Test" "2" -0.9199560825
"LAYING" "tGravityAcc-std-Y" "Test" "3" -0.928856497051282
"LAYING" "tGravityAcc-std-Y" "Test" "4" -0.972431166734694
"LAYING" "tGravityAcc-std-Y" "Test" "5" -0.966643462790698
"LAYING" "tGravityAcc-std-Y" "Test" "6" -0.986614080183486
"LAYING" "tGravityAcc-std-Y" "Train" "1" -0.971927095676856
"LAYING" "tGravityAcc-std-Y" "Train" "2" -0.927505396990741
"LAYING" "tGravityAcc-std-Y" "Train" "3" -0.92795219585
"LAYING" "tGravityAcc-std-Y" "Train" "4" -0.97050614784141
"LAYING" "tGravityAcc-std-Y" "Train" "5" -0.970165770566802
"LAYING" "tGravityAcc-std-Y" "Train" "6" -0.9861532771875
"LAYING" "tGravityAcc-std-Z" "Test" "1" -0.961949272682927
"LAYING" "tGravityAcc-std-Z" "Test" "2" -0.927172410357143
"LAYING" "tGravityAcc-std-Z" "Test" "3" -0.934223692692308
"LAYING" "tGravityAcc-std-Z" "Test" "4" -0.958459556326531
"LAYING" "tGravityAcc-std-Z" "Test" "5" -0.943848890581395
"LAYING" "tGravityAcc-std-Z" "Test" "6" -0.978071007706422
"LAYING" "tGravityAcc-std-Z" "Train" "1" -0.947634472445415
"LAYING" "tGravityAcc-std-Z" "Train" "2" -0.885770668703704
"LAYING" "tGravityAcc-std-Z" "Train" "3" -0.894235483
"LAYING" "tGravityAcc-std-Z" "Train" "4" -0.960515574317181
"LAYING" "tGravityAcc-std-Z" "Train" "5" -0.962352477813765
"LAYING" "tGravityAcc-std-Z" "Train" "6" -0.984327588368056
"LAYING" "tGravityAccMag-mean" "Test" "1" -0.362275754731707
"LAYING" "tGravityAccMag-mean" "Test" "2" -0.259099532547619
"LAYING" "tGravityAccMag-mean" "Test" "3" 0.0314383234525641
"LAYING" "tGravityAccMag-mean" "Test" "4" -0.959589728061224
"LAYING" "tGravityAccMag-mean" "Test" "5" -0.944591646627907
"LAYING" "tGravityAccMag-mean" "Test" "6" -0.960107684587156
"LAYING" "tGravityAccMag-mean" "Train" "1" -0.356940467510917
"LAYING" "tGravityAccMag-mean" "Train" "2" -0.247682702658796
"LAYING" "tGravityAccMag-mean" "Train" "3" 0.085882429406
"LAYING" "tGravityAccMag-mean" "Train" "4" -0.955312986784141
"LAYING" "tGravityAccMag-mean" "Train" "5" -0.941135189716599
"LAYING" "tGravityAccMag-mean" "Train" "6" -0.968407885138889
"LAYING" "tGravityAccMag-std" "Test" "1" -0.271283570476829
"LAYING" "tGravityAccMag-std" "Test" "2" -0.402873397702381
"LAYING" "tGravityAccMag-std" "Test" "3" -0.208631629521795
"LAYING" "tGravityAccMag-std" "Test" "4" -0.982754867755102
"LAYING" "tGravityAccMag-std" "Test" "5" -0.975295023837209
"LAYING" "tGravityAccMag-std" "Test" "6" -0.985621925688073
"LAYING" "tGravityAccMag-std" "Train" "1" -0.283476563419214
"LAYING" "tGravityAccMag-std" "Train" "2" -0.46238778
"LAYING" "tGravityAccMag-std" "Train" "3" -0.1659986111295
"LAYING" "tGravityAccMag-std" "Train" "4" -0.984060646255507
"LAYING" "tGravityAccMag-std" "Train" "5" -0.974330886558704
"LAYING" "tGravityAccMag-std" "Train" "6" -0.984492503715278
"SITTING" "fBodyAcc-mean-X" "Test" "1" -0.27972388039625
"SITTING" "fBodyAcc-mean-X" "Test" "2" -0.262567682
"SITTING" "fBodyAcc-mean-X" "Test" "3" 0.00117822
"SITTING" "fBodyAcc-mean-X" "Test" "4" -0.988218084166667
"SITTING" "fBodyAcc-mean-X" "Test" "5" -0.990361822604167
"SITTING" "fBodyAcc-mean-X" "Test" "6" -0.969239247894737
"SITTING" "fBodyAcc-mean-X" "Train" "1" -0.198777003476064
"SITTING" "fBodyAcc-mean-X" "Train" "2" -0.0846402162262821
"SITTING" "fBodyAcc-mean-X" "Train" "3" 0.388556979952027
"SITTING" "fBodyAcc-mean-X" "Train" "4" -0.986700096521739
"SITTING" "fBodyAcc-mean-X" "Train" "5" -0.987138564230769
"SITTING" "fBodyAcc-mean-X" "Train" "6" -0.963127780035587
"SITTING" "fBodyAcc-mean-Y" "Test" "1" 0.073543469082
"SITTING" "fBodyAcc-mean-Y" "Test" "2" -0.05158119905875
"SITTING" "fBodyAcc-mean-Y" "Test" "3" 0.106021087867647
"SITTING" "fBodyAcc-mean-Y" "Test" "4" -0.954493147916667
"SITTING" "fBodyAcc-mean-Y" "Test" "5" -0.949045315104167
"SITTING" "fBodyAcc-mean-Y" "Test" "6" -0.964354472105263
"SITTING" "fBodyAcc-mean-Y" "Train" "1" 0.0495560317069681
"SITTING" "fBodyAcc-mean-Y" "Train" "2" 0.0176715878423077
"SITTING" "fBodyAcc-mean-Y" "Train" "3" 0.166224747552703
"SITTING" "fBodyAcc-mean-Y" "Train" "4" -0.96483204173913
"SITTING" "fBodyAcc-mean-Y" "Train" "5" -0.948094538884615
"SITTING" "fBodyAcc-mean-Y" "Train" "6" -0.964174114092527
"SITTING" "fBodyAcc-mean-Z" "Test" "1" -0.3419281960125
"SITTING" "fBodyAcc-mean-Z" "Test" "2" -0.4759032840875
"SITTING" "fBodyAcc-mean-Z" "Test" "3" -0.248548160813235
"SITTING" "fBodyAcc-mean-Z" "Test" "4" -0.960175443916667
"SITTING" "fBodyAcc-mean-Z" "Test" "5" -0.973258676041667
